episode,episode_seed,episode_return,decision_count,normal_action_count,forced_action_count,random_action_count,policy_action_count,local_action_count,edge_action_count,cloud_action_count,drop_action_count,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,queued_jobs,started_from_waiting_jobs,waiting_timeout_drops,max_waiting_queue_length,remaining_waiting_jobs,simulation_end_time,episode_updates,global_decision_steps,global_normal_action_steps,replay_size,replay_trainable_size,replay_forced_size,masac_update_step,critic_loss,q1_loss,q2_loss,actor_loss,alpha_loss,alpha,policy_entropy,target_entropy,mean_q1,mean_q2,mean_target_q,wall_time_seconds,per_agent_returns
11,52,1146.6130399699914,1000,1000,0,0,1000,247,0,753,0,1000,928,72,0,155,86,69,39,0,16331.417888344771,1000,12503,12503,12503,12503,0,7504,4.811777509450913,2.3824079426527023,2.4293695614337922,-50.778041748046874,0.4560025119781494,0.12381336838006973,0.31810454922914505,0.5341742224693299,48.84306004333496,48.84295439529419,48.84342741394043,13.679583699966315,"{""DC-1"": 321.26411887606884, ""DC-2"": 142.56946199742754, ""DC-3"": 279.77240630910495, ""DC-4"": 137.0459918341734, ""DC-5"": 265.9610609532157}"
12,53,1433.7032200912636,1000,1000,0,0,1000,200,0,800,0,1000,976,24,0,90,70,20,14,0,14257.17019424311,1000,13503,13503,13503,13503,0,8504,5.903210252285004,2.90720505297184,2.9960052056312563,-58.43764492797852,0.5362269314527511,0.13046085834503174,0.2744076608121395,0.5342112699747086,56.5554885635376,56.55514421844482,56.549838123321535,14.355115399986971,"{""DC-1"": 366.8058871703009, ""DC-2"": 244.51689995431917, ""DC-3"": 291.8988099143835, ""DC-4"": 241.7089903865947, ""DC-5"": 288.7726326656645}"
13,54,1306.0436413129055,1000,1000,0,0,1000,216,0,784,0,1000,955,45,0,104,61,43,47,0,12542.970243059239,1000,14503,14503,14503,14503,0,9504,6.2737405095100405,3.0877404314279557,3.1860000834465025,-65.46401863098144,0.5463425323367119,0.13754300773143768,0.26244021651148797,0.5342358227968216,63.6952826461792,63.696368103027346,63.695310413360595,15.177853200002573,"{""DC-1"": 318.70019717024087, ""DC-2"": 126.17623461302652, ""DC-3"": 324.2481098308466, ""DC-4"": 246.91394670496635, ""DC-5"": 290.005152993827}"
14,55,1481.2073213643873,1000,1000,0,0,1000,209,0,791,0,1000,983,17,0,85,71,14,18,0,14718.300880610746,1000,15503,15503,15503,15503,0,10504,7.325368137598038,3.598055927157402,3.727312204837799,-71.4537946472168,0.5190604749917984,0.14469890296459198,0.26929239970445634,0.5342476350069046,69.83688288116456,69.8346131439209,69.83768325805664,17.285066600015853,"{""DC-1"": 342.1205404091972, ""DC-2"": 239.1966083167071, ""DC-3"": 335.18413067815214, ""DC-4"": 265.66000673085296, ""DC-5"": 299.0460352294791}"
15,56,1203.106086165846,1000,1000,0,0,1000,346,0,654,0,1000,930,70,0,175,106,69,25,0,15070.307946768218,1000,16503,16503,16503,16503,0,11504,7.995057936668396,3.9248202584981917,4.070237657308579,-76.47103382873536,0.48327717888355254,0.1518966257572174,0.2812090235352516,0.5343362333774566,74.92536479187012,74.92115939331055,74.92646170806884,14.828095100005157,"{""DC-1"": 143.55375471682632, ""DC-2"": 322.9858375328844, ""DC-3"": 167.65767953451794, ""DC-4"": 271.172921032579, ""DC-5"": 297.73589334903835}"
16,57,1170.9833168819957,1000,1000,0,0,1000,322,0,678,0,1000,926,74,0,179,110,69,37,0,13650.811703604591,1000,17503,17503,17503,17503,0,12504,8.58804436326027,4.227477764248848,4.360566611170769,-81.3765489654541,0.4764376882314682,0.15961115062236786,0.27824608954787255,0.5343264360427856,79.90848532104492,79.90904494476318,79.9162137298584,14.727431899984367,"{""DC-1"": 316.38239763018004, ""DC-2"": 280.1861494970822, ""DC-3"": 53.08148696378413, ""DC-4"": 282.4512089545042, ""DC-5"": 238.88207383644556}"
17,58,1413.6934396144343,1000,1000,0,0,1000,266,0,734,0,1000,967,33,0,138,105,33,13,0,13646.875014821911,1000,18503,18503,18503,18503,0,13504,9.22741597676277,4.5250628094673155,4.702353151798248,-86.0080573425293,0.4718340474963188,0.1678561568260193,0.273836168140173,0.5344721215963364,84.66205673980713,84.66385293579101,84.6615581893921,15.125150099978782,"{""DC-1"": 363.43073082976514, ""DC-2"": 264.1164783202545, ""DC-3"": 300.06339057447116, ""DC-4"": 230.66509513045432, ""DC-5"": 255.4177447594889}"
18,59,1468.6910982351717,1000,1000,0,0,1000,232,0,768,0,1000,977,23,0,100,81,19,11,0,12231.052219765912,1000,19503,19503,19503,19503,0,14504,10.663420781135558,5.2520007703304294,5.411420029997825,-90.36358737182617,0.4619146748185158,0.17654386162757874,0.2719040928184986,0.534409878373146,89.05450940704345,89.058794090271,89.0572879486084,14.752132599998731,"{""DC-1"": 371.5253860964634, ""DC-2"": 306.41303452689453, ""DC-3"": 282.0976913709703, ""DC-4"": 224.95894199812042, ""DC-5"": 283.6960442427244}"
19,60,1502.2544177295522,1000,1000,0,0,1000,270,0,730,0,1000,979,21,0,120,102,18,13,0,12649.328448253158,1000,20503,20503,20503,20503,0,15504,11.02594895863533,5.417594427466392,5.608354525089264,-94.50267837524414,0.4296574701666832,0.1853397935628891,0.2832546267211437,0.5344916454553604,93.2622384338379,93.25910655975342,93.26417179107666,15.824775399989448,"{""DC-1"": 353.8658569015897, ""DC-2"": 317.11893976344743, ""DC-3"": 298.698304983088, ""DC-4"": 208.6092993908174, ""DC-5"": 323.9620166906104}"
20,61,1366.0546603215068,1000,1000,0,0,1000,265,0,735,0,1000,961,39,0,142,107,35,28,0,15260.523222704625,1000,21503,21503,21503,21503,0,16504,11.788126264572144,5.812021367430687,5.976104903101921,-97.8986908569336,0.4302884356379509,0.1948988288640976,0.27555443984270095,0.5346083526611328,96.69714915466308,96.69813996887207,96.6973724822998,14.655415099987295,"{""DC-1"": 336.9278137519668, ""DC-2"": 178.52121208641222, ""DC-3"": 290.6141128353452, ""DC-4"": 258.82545084408093, ""DC-5"": 301.1660708037015}"
21,62,1523.3019471697658,1000,1000,0,0,1000,272,0,728,0,1000,983,17,0,124,108,16,11,0,12828.523222704625,1000,22503,22503,22503,22503,0,17504,11.522520140886307,5.660822393536567,5.861697745680809,-101.25774572753906,0.4444035722613335,0.20542959868907928,0.25839204105734825,0.5346006206274032,100.16415705871582,100.16336668395996,100.1644662246704,14.642066300031729,"{""DC-1"": 384.4502452303825, ""DC-2"": 311.9885036203722, ""DC-3"": 287.12334491932467, ""DC-4"": 238.69049672302955, ""DC-5"": 301.0493566766571}"
22,63,1470.7857915450543,1000,1000,0,0,1000,275,0,725,0,1000,974,26,0,138,114,24,32,0,14767.363553641313,1000,23503,23503,23503,23503,0,18504,14.181814423322677,6.979259297609329,7.202555122375489,-104.56577801513671,0.41735485434532166,0.21602295339107513,0.2668249824345112,0.5347492216825486,103.45725644683839,103.45695265960693,103.4561785736084,14.812684600008652,"{""DC-1"": 380.5564699189616, ""DC-2"": 302.5721379461903, ""DC-3"": 353.0375618729581, ""DC-4"": 143.717297141551, ""DC-5"": 290.90232466539373}"
23,64,1279.20709860902,1000,1000,0,0,1000,300,0,700,0,1000,945,55,0,156,103,53,29,0,15992.955385590543,1000,24503,24503,24503,24503,0,19504,14.259826543092728,7.057807817578316,7.202018750548363,-107.47199440002441,0.37251187247037887,0.22637660801410675,0.2877918431162834,0.5347095340490341,106.50698152160645,106.50356581115723,106.50425301361084,14.945537600026,"{""DC-1"": 323.35666723919206, ""DC-2"": 124.49011827029595, ""DC-3"": 311.3588269754626, ""DC-4"": 241.11396609745614, ""DC-5"": 278.88752002661454}"
24,65,1429.4467031408599,1000,1000,0,0,1000,250,0,750,0,1000,971,29,0,114,88,26,12,0,12881.694713762638,1000,25503,25503,25503,25503,0,20504,14.1388762819767,6.9523048050403595,7.186571448087692,-110.16230982971192,0.344308066546917,0.23711153864860535,0.29951722380518914,0.5348884347677231,109.25363214111329,109.25223155212403,109.2575291595459,14.60336389997974,"{""DC-1"": 271.09149513506355, ""DC-2"": 273.8683409285439, ""DC-3"": 322.09587643541914, ""DC-4"": 234.16082138383737, ""DC-5"": 328.2301692579957}"
25,66,1491.9382165170632,1000,1000,0,0,1000,292,0,708,0,1000,976,24,0,124,101,23,10,0,14374.078437804083,1000,26503,26503,26503,26503,0,21504,15.246266962766647,7.518044232726097,7.728222709536553,-112.7698070678711,0.29016064754128457,0.24735450744628906,0.3304088225960731,0.5349754705429077,111.7550513458252,111.75298043823243,111.750955078125,14.803440699994098,"{""DC-1"": 348.9225026968612, ""DC-2"": 267.178213854629, ""DC-3"": 322.80659182691755, ""DC-4"": 274.9237474482298, ""DC-5"": 278.1071606904262}"
26,67,1360.9859227849804,1000,1000,0,0,1000,272,0,728,0,1000,958,42,0,113,74,39,23,0,12730.98006139658,1000,27503,27503,27503,27503,0,22504,15.900389415740968,7.830203528046608,8.070185919046402,-115.7969853515625,0.23603161707520484,0.257101833820343,0.36355648094415666,0.5348497214317322,114.81577698516845,114.82072576904297,114.8112995223999,13.891204399988055,"{""DC-1"": 338.5782853020459, ""DC-2"": 325.44009685315905, ""DC-3"": 309.8951461546939, ""DC-4"": 147.51281171364747, ""DC-5"": 239.55958276143446}"
27,68,1438.6777821585856,1000,1000,0,0,1000,241,0,759,0,1000,972,28,0,120,93,27,11,0,13778.79946869504,1000,28503,28503,28503,28503,0,23504,16.333933729410173,8.071165863275528,8.262767840981484,-118.96792631530762,0.2166646528840065,0.2675829231739044,0.3730891593694687,0.534926448225975,118.0372872467041,118.02928074645996,118.02953285217285,15.238841900019906,"{""DC-1"": 349.4145024412863, ""DC-2"": 296.2941129408871, ""DC-3"": 315.4452541656136, ""DC-4"": 185.09910972784843, ""DC-5"": 292.42480288294996}"
28,69,1444.0809371866756,1000,1000,0,0,1000,245,0,755,0,1000,973,27,0,108,84,24,8,0,14658.336587157484,1000,29503,29503,29503,29503,0,24504,17.6868324842453,8.734070753574372,8.952761723876,-121.42729333496094,0.19625445267558098,0.27876460552215576,0.3838259274959564,0.5349603198766708,120.5144722290039,120.52838416290284,120.52076862335205,14.693957799987402,"{""DC-1"": 346.06346736073056, ""DC-2"": 269.48859037230363, ""DC-3"": 273.70646159316885, ""DC-4"": 224.87387600711193, ""DC-5"": 329.9485418533607}"
29,70,1552.9072848765013,1000,1000,0,0,1000,234,0,766,0,1000,989,11,0,69,62,7,5,0,12769.300880610746,1000,30503,30503,30503,30503,0,25504,16.427881140232085,8.102730526924134,8.325150631427764,-123.54441502380371,0.1845785508900881,0.29090800881385803,0.3879744848608971,0.5349387273788452,122.69982318115234,122.69744140625,122.70120793914795,14.047217999992426,"{""DC-1"": 338.11507582146425, ""DC-2"": 352.41614354812424, ""DC-3"": 326.3352062732778, ""DC-4"": 225.41201977520726, ""DC-5"": 310.6288394584274}"
30,71,1512.4467660899318,1001,1001,0,0,1001,242,1,758,0,1000,985,15,0,107,94,13,8,0,12182.811703604591,1004,31504,31504,31504,31504,0,26508,18.165839266017137,8.961817252089778,9.204022021882562,-125.3857811399665,0.14698971735231905,0.3022741377353668,0.4141100008055508,0.5350631943261955,124.63743171843875,124.63413634433215,124.64055546156439,13.87786370003596,"{""DC-1"": 321.59438193590495, ""DC-2"": 307.0238420462674, ""DC-3"": 346.35677844643857, ""DC-4"": 261.2473263229997, ""DC-5"": 276.2244373383212}"
31,72,1468.0306550749954,1004,1004,0,0,1004,265,4,735,0,1000,975,25,0,109,86,23,12,0,13727.440022264129,1004,32508,32508,32508,32508,0,27512,18.025617700174035,8.919319769538257,9.106297931348186,-127.10503790198095,0.12383703137952018,0.31358715891838074,0.42984848810857035,0.5348941242077436,126.28402270738822,126.285925086276,126.28199426871372,13.995914199971594,"{""DC-1"": 371.11044397555656, ""DC-2"": 281.23523751928053, ""DC-3"": 285.0762740725863, ""DC-4"": 235.50798364992306, ""DC-5"": 295.10071585764905}"
32,73,1445.6888733596074,1005,1005,0,0,1005,252,5,748,0,1000,974,26,0,111,86,25,21,0,14974.802058537025,1004,33513,33513,33513,33513,0,28516,20.213307077191267,9.9429748669801,10.270332192163544,-128.8142287569692,0.10641059736569089,0.3253180682659149,0.44178560156508745,0.5350121335679316,128.06886655495936,128.07435369301604,128.06728479301788,13.978707800037228,"{""DC-1"": 317.7598916960211, ""DC-2"": 357.9993563561538, ""DC-3"": 265.93000594903486, ""DC-4"": 235.70121542367798, ""DC-5"": 268.29840393472006}"
33,74,1438.609447632399,1005,1005,0,0,1005,286,5,714,0,1000,969,31,0,109,82,27,18,0,13339.074440832017,1004,34518,34518,34518,34518,0,29520,19.071135614972665,9.407424170894927,9.663711477085888,-130.3516357695439,0.10745619354673115,0.33921101689338684,0.4378234075597558,0.5352251357528793,129.54640007019043,129.543778962823,129.53548791589014,13.954049499996472,"{""DC-1"": 290.45037477675777, ""DC-2"": 298.22617476973437, ""DC-3"": 346.52661707567603, ""DC-4"": 221.05507678438605, ""DC-5"": 282.3512042258444}"
34,75,1427.9513812965856,1005,1005,0,0,1005,248,5,752,0,1000,971,29,0,103,79,24,14,0,12276.576775677322,1004,35523,35523,35523,35523,0,30524,17.779032630749434,8.766649217719575,9.012383425853168,-131.94162576986974,0.11495504744232175,0.3560143709182739,0.42636306767919624,0.5350753634099467,131.22213083244415,131.21708236937505,131.2199894194584,13.982043900003191,"{""DC-1"": 311.7898227699422, ""DC-2"": 279.39234912395773, ""DC-3"": 352.70626703133837, ""DC-4"": 227.36866670742643, ""DC-5"": 256.6942756639207}"
35,76,1512.2274824680187,1009,1009,0,0,1009,225,9,775,0,1000,984,16,0,77,63,14,6,0,11173.995198294466,1012,36532,36532,36532,36532,0,31536,18.552222094988164,9.103856437055489,9.448365650158154,-133.23924982123697,0.10999924846346906,0.37404486536979675,0.42622769314781006,0.5352986604564275,132.55530697366467,132.55356536081186,132.55224146484858,14.17522099998314,"{""DC-1"": 370.69911835145206, ""DC-2"": 316.3545870255442, ""DC-3"": 325.36715643846526, ""DC-4"": 230.413938135521, ""DC-5"": 269.3926825170376}"
36,77,1476.3443372108568,1008,1008,0,0,1008,232,8,768,0,1000,980,20,0,99,84,15,12,0,12719.824518194044,1008,37540,37540,37540,37540,0,32544,18.01010456917778,8.835949453806121,9.174155087461548,-134.39773677644274,0.10254154395725992,0.392422080039978,0.42840522054641966,0.5352773983327169,133.68040343693323,133.67667973230755,133.6774499681261,14.279754100018181,"{""DC-1"": 374.92639564430704, ""DC-2"": 312.1686838926138, ""DC-3"": 274.02268500245236, ""DC-4"": 235.06588427221806, ""DC-5"": 280.1606883992665}"
37,78,1550.884729453371,1007,1007,0,0,1007,217,7,783,0,1000,992,8,0,54,46,8,5,0,13443.487153549542,1004,38547,38547,38547,38547,0,33548,18.613935658656267,9.082918496720819,9.531017182832695,-135.37340755386657,0.08772004691075044,0.4100576937198639,0.4390527454030466,0.5350759030575771,134.71934725088903,134.7204594707109,134.71189658480336,15.995729100017343,"{""DC-1"": 342.9724996351855, ""DC-2"": 270.8800017140051, ""DC-3"": 336.56176636683637, ""DC-4"": 267.66021051137864, ""DC-5"": 332.81025122596606}"
38,79,1300.5579709681201,1010,1010,0,0,1010,286,10,714,0,1000,948,52,0,126,76,50,46,0,12935.336587157484,1012,39557,39557,39557,39557,0,34560,18.480700273287628,8.98575423333956,9.494946073402058,-136.5728646983271,0.05549043886411361,0.4237143397331238,0.4717453086211276,0.5351983075556548,135.88449957625195,135.88419272682884,135.87829972821262,15.320873499964364,"{""DC-1"": 357.0960811857899, ""DC-2"": 317.6016820094043, ""DC-3"": 306.91931107005297, ""DC-4"": 81.47168497575205, ""DC-5"": 237.46921172712277}"
39,80,1463.902861286673,1009,1009,0,0,1009,275,9,725,0,1000,974,26,0,101,79,22,18,0,12613.041789369021,1008,40566,40566,40566,40566,0,35568,19.510621855656307,9.485148731205198,10.025473145501953,-137.28487308441646,0.04000410351381149,0.4357374310493469,0.4878848103422021,0.535153321685299,136.73621610611204,136.73169057331387,136.7239351272583,15.663326600042637,"{""DC-1"": 292.98187853330427, ""DC-2"": 308.11495736823974, ""DC-3"": 352.39956738280455, ""DC-4"": 222.67350383613413, ""DC-5"": 287.73295416619135}"
40,81,1483.4643941782151,1008,1008,0,0,1008,321,8,679,0,1000,972,28,0,127,102,25,17,0,13934.791424195433,1008,41574,41574,41574,41574,0,36576,19.44741900572701,9.492247690520589,9.955171362038643,-137.96187988160148,0.03276434007571042,0.4478335976600647,0.49516792299728546,0.5352823198551223,137.3844078154791,137.38203056274898,137.38212067740304,15.12876569997752,"{""DC-1"": 373.1470408418652, ""DC-2"": 317.773468238316, ""DC-3"": 315.53662493755394, ""DC-4"": 234.6403409465422, ""DC-5"": 242.3669192139394}"
41,82,1459.9484718362314,1021,1021,0,0,1021,283,21,717,0,1000,973,27,0,102,77,25,10,0,12818.782624064352,1020,42595,42595,42595,42595,0,37596,17.621514179659826,8.582134102372562,9.039380027266109,-138.6037155749751,0.014848134292782669,0.4547000527381897,0.5164762170291415,0.5352209986424914,138.00933255962298,138.004536856857,138.01086259729723,14.257890800014138,"{""DC-1"": 380.29536008233634, ""DC-2"": 246.69510248365125, ""DC-3"": 341.04646561651384, ""DC-4"": 248.9151253286942, ""DC-5"": 242.9964183250359}"
42,83,1509.2225516678536,1001,1001,0,0,1001,293,1,707,0,1000,979,21,0,113,95,18,9,0,15404.523222704625,1004,43596,43596,43596,43596,0,38600,18.72048803487147,9.103482622549354,9.6170053987864,-139.08442323236352,-0.00682867085769869,0.4508212208747864,0.543955938987048,0.5352578780565603,138.60142506451245,138.59595527496947,138.60847509619725,14.340828699991107,"{""DC-1"": 350.6914205473827, ""DC-2"": 293.17096232382494, ""DC-3"": 355.1601183289171, ""DC-4"": 259.7059549621797, ""DC-5"": 250.4940955055493}"
43,84,1333.5586820389246,1014,1014,0,0,1014,332,14,668,0,1000,950,50,0,121,74,47,34,0,14535.300880610746,1012,44610,44610,44610,44610,0,39612,19.014502952221353,9.281589878877632,9.732913062742105,-139.86404298322475,-0.014379289425705218,0.4418196380138397,0.5531107064763547,0.5351862455074023,139.34358329923728,139.3443006281796,139.3415386818143,14.45166830002563,"{""DC-1"": 328.86551619416514, ""DC-2"": 243.0111427964749, ""DC-3"": 356.52414660208416, ""DC-4"": 161.06720148824195, ""DC-5"": 244.09067495795816}"
44,85,1459.2438149583945,1004,1004,0,0,1004,312,4,688,0,1000,970,30,0,127,101,26,9,0,13395.811703604591,1004,45614,45614,45614,45614,0,40616,19.05604868533602,9.258121792538708,9.797926903720871,-140.4122895624533,-0.01419675340170998,0.43253588676452637,0.5521769206006214,0.5350944333342442,139.9841318320468,139.97503177293268,139.97045301156214,13.862357400008477,"{""DC-1"": 340.80700076637976, ""DC-2"": 314.99195887990976, ""DC-3"": 302.38465962682363, ""DC-4"": 248.51891579784308, ""DC-5"": 252.54127988743926}"
45,86,1477.9422866068874,1006,1006,0,0,1006,239,6,761,0,1000,978,22,0,80,60,20,8,0,15774.078437804083,1008,46620,46620,46620,46620,0,41624,19.50922063702629,9.521103091183162,9.988117547262283,-141.19059220571367,-0.0038984993815473798,0.42973414063453674,0.5400682874023914,0.5353359791731077,140.621715802995,140.61927136920747,140.60995619637626,14.76935160002904,"{""DC-1"": 418.069672604261, ""DC-2"": 250.9087748894014, ""DC-3"": 288.01806401485493, ""DC-4"": 240.12217725402908, ""DC-5"": 280.8235978443408}"
46,87,1463.00807593675,1004,1004,0,0,1004,269,4,731,0,1000,973,27,0,95,69,26,9,0,12993.377122502869,1004,47624,47624,47624,47624,0,42628,18.45353870800292,8.96265195327926,9.49088676944672,-142.1721430014804,0.014870784565921412,0.4410497546195984,0.5172425339302694,0.5350660846765298,141.60934469519384,141.61386217824017,141.6125009392362,14.261953499983065,"{""DC-1"": 387.2358442284061, ""DC-2"": 303.79616307241986, ""DC-3"": 275.87829970387185, ""DC-4"": 241.7863679014447, ""DC-5"": 254.31140103060724}"
47,88,1435.109016564038,1002,1002,0,0,1002,253,2,747,0,1000,970,30,0,92,65,27,9,0,14168.113224119123,1000,48626,48626,48626,48626,0,43628,18.686783940792083,9.13558097052574,9.551202953100205,-143.37773519897462,0.00512000645743683,0.445303350687027,0.5290075660347938,0.5352870609760284,142.86020600891112,142.8630297241211,142.8694891052246,13.23696230002679,"{""DC-1"": 361.7432148795144, ""DC-2"": 287.64226114001525, ""DC-3"": 275.9139598932259, ""DC-4"": 245.40256739178702, ""DC-5"": 264.40701325949556}"
48,89,1424.8837322052793,1014,1014,0,0,1014,294,14,706,0,1000,966,34,0,112,83,29,12,0,13193.074440832017,1016,49640,49640,49640,49640,0,44644,20.513588360914095,9.93159209954457,10.581996281550625,-144.49805276224933,-0.008027691038428094,0.43866628408432007,0.5450168330603697,0.5352008048239656,143.93973847637025,143.93663971067414,143.93807594419465,13.301212499965914,"{""DC-1"": 376.4091065300398, ""DC-2"": 280.6208415839658, ""DC-3"": 293.2158874852988, ""DC-4"": 208.3999259012851, ""DC-5"": 266.23797070468925}"
49,90,1452.586172913203,1005,1005,0,0,1005,262,5,738,0,1000,972,28,0,92,70,22,13,0,13927.440022264129,1004,50645,50645,50645,50645,0,45648,20.123907947920234,9.80284597128036,10.321061980201904,-145.2453332726224,-0.010449285730274312,0.4294085204601288,0.5479708768100853,0.5353068381666662,144.7389965437323,144.73597423963813,144.74624724977045,13.197770000027958,"{""DC-1"": 343.0655475149075, ""DC-2"": 306.3480086819461, ""DC-3"": 287.70629509636836, ""DC-4"": 220.6076194438659, ""DC-5"": 294.85870217611625}"
50,91,1406.2969227841102,1006,1006,0,0,1006,277,6,723,0,1000,964,36,0,97,66,31,9,0,12893.351492152959,1004,51651,51651,51651,51651,0,46652,19.58356328314519,9.521691716762177,10.061871570657448,-145.63158784539576,-0.011838643739057474,0.41976460814476013,0.5489388997573776,0.5350791285949874,145.1319590564743,145.13470009123662,145.13096135356037,14.620633699989412,"{""DC-1"": 369.92424949787573, ""DC-2"": 276.7959403338846, ""DC-3"": 238.8820616988239, ""DC-4"": 240.84304454816464, ""DC-5"": 279.8516267053618}"
